subjek,video_id,video_title,author,comment,like_count,published_at
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@mrfrans4895,"Pajakin teroooosssss, ga usah efisiensi anggaran, tinggal naikin pajakkkk",2,2024-11-15T15:08:24Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@rumahputi9632,"The Real Big Rentenir = Pajak Negara. 
Seharusnya yang dinaikkan pajak itu bukan barang sembako/kebutuhan harian masyarakat. Tapi pajak import. Atau pajak tarif plesiran ke luar negeri. 

Apa kalian menghitung pajak itu melibatkan masyarakat kelas bawah? Coba libatkan rakyat yg ekonominya blangsak dalam merumuskan kebijakan pajak kebutuhan harian. Kalian merumuskan kebijakan itu cuma ditatanan kalian yg berpenghasilan tinggi.

TIDAK AKAN MAKMUR NEGERI INI BOSS JIKA CARA KALIAN MENGHISAP DARAH RAKYAT TERUS!!",0,2024-11-23T07:15:40Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@syamsulhadi5135,"Naikin akibat utang sehingga bebani APBN.
Yang dibebasin pengusaha dan masyarakat diperas, Sri bicara siapa orang yang kena kenaikan PPN",0,2024-11-23T05:59:03Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@setiadi0929,sesuai UU. tapi kedaulatan ada di tangan rakyat. UU dibuat untuk kepentingan rakyat bukam penguasa.,0,2024-11-22T21:54:03Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@Prasetyo-uc9vj,"Pajak boleh"" saja di naikan akan ttpi rakyat mesti di pikirkan peluang pkerjaan yg merata,, dan satu hal lagi yg jelas para koruptor yg jdi masalah besar,, apakah bsa dihentikan atau tdk klo tdk bsa percuma saja naikan PPN",0,2024-11-19T14:59:31Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@irwansuposa9497,PPN itu Pajak Pertambahan nilai dinikkan. Secara awam maka harga semua komoditi dn jasa akan naik. Kalau nihil kebocoran sih gak papa. Tapi melihat peofil penegak hukum dna iklim penegkan hukum mk akan dirasakan semdiri nnti oleh rakyat.,0,2024-11-19T13:46:44Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@bagussetya2745,Dari pertama hingga kini menteri ini katanya memang suka sengsarakan rakyat apa betul ?,0,2024-11-19T07:31:19Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@AgusSalim-v9n,Penyerap PDB itu kelas mana terbesar jika kelas ekonomi kuat maka PPN mereka 30% kelas miskin cukup 7%,0,2024-11-19T06:46:16Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@rachmatwidodo6765,"Bisanya cuma pajak, dan utang ke bank dunia, ya makelar bpr dunia.",0,2024-11-19T05:30:42Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@rachmatwidodo6765,"Negara ini bebas pajak tanah pertanian, rumah, baru hebat, kalau trs tarik pajak, itu sama perbuatan preman kampung, hasil preman untuk judi, mabuk, melacur, kalau menteri jadi makelar utang bank indonesia, itu kadal.",0,2024-11-19T05:29:20Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@Rusdi-lb3kr,"LSESUSI. Dengan. UNDANG 3,   NAMUN.vTDK SESUAI. DENGAN  KONDISI. Kemampuan. EKONOMINYA.  RAKYAT.  INDONESIA.  PPN. 12 ..%>. GAJI.   Naik. DIBAWAH. 20. %. DAMA. DENGAN. NAIK.  N. O. L .. n%",0,2024-11-19T05:05:38Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@gunawanseptianto7639,Kalo ekonomi sdh terpuruk yg diselamatkan mmg konglomerat dan para pengusaha Krn untuk menjaga ketahanan atau kebangkitan ekonomi,0,2024-11-18T08:31:38Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@Endang123-h8n,Jangan sebut lagi Jokowi ribed sulit ini 2025,0,2024-11-18T04:20:52Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@Endang123-h8n,Alih kemudi onlen yg dibahas umumkan tuh gajih banyak gempar judi ygharusnya gegerkan rayat masarakat yg dirugikan judi apapun sikat habis,0,2024-11-18T04:19:17Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@Universitas-Sarkem-Yogyakarta,"UU dibuat oleh eksekutif & legislatif,  atas usulan siapa? Rezim Joko Widodo atau DPR?",0,2024-11-17T23:09:23Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@ripurchanal8288,"Permasalahannya bukan tentang sesuai uu atau tidak. Pertanyaan nya: Sesuai dengan kemampuan rakyat saat ini atau tidak menaikkan pajak 12%? Dasar si ratu ngutang dan si ratu menaikkan pajak. Harusnya kalau tahu diri, mundur atau menolak jadi menteri  lagi. Berikan kesempatan orang lain, bisa saja lebih baik ke depannya. Banyak anak bangsa ini yg lebih muda dan lebih baik.",0,2024-11-17T22:07:42Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@YantoInidanitu,Uud kalian rubah lalu kalian berdalih menurut uud 😂😂😂lucu taktikmu licik mencari celah uud negara untuk menyengsarakan rakyat dan merampok negara ...mantap akal2lan kalian merusak negara ini,0,2024-11-17T22:06:00Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@taufiqsaidin9220,"Lanjutkan aja kalo konsisten bener"" amanah,pejuang upo pasti faham mengenai kenaikan dan penghapusan subsidi",0,2024-11-17T19:17:55Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@ahsanmariaban600,"PPN naik otomatis smua hrga barang bkal naik. Siap2 aj bwt Klian yg sring blanaja di Minimarket sprti Alfa dn Indo psti smuax bkal naik.
Sesungguhx org2 sprti ini mempunyai mata untk melihat namun mreka buta.
Yg buta bukan mata kepalax tapi mata hatix.!",0,2024-11-17T19:15:43Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@subarjo9636,"sekarang ngerti dah, kenapa pajak naik, SUPAYA BISA BAYAR GAJI2 PEJABAT...  Pejabat bisa beli mobil baru, tas branded, motor harley... Liburan ke luar negri, itu fungsi pajak naik. JANGAN PADA BAYAR PAJAK..",0,2024-11-17T18:05:34Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@selametajah7161,Mulyani pinter banget....pinter bodohin masyarakat pinter nindas jg...,0,2024-11-17T17:06:39Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@ongteksiang8179,"Harus jelas penyamoaian nya,yg mana di nolkan pajak nya.yg nana pajak nya tdk 12%. Jangan disembunyikan",0,2024-11-17T14:10:18Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@gigsselow4664,"Pajak Terus , BUMN Yang Harusnya Jadi Dapurnya Negara Malah Korupsi Dan Rugi Terusssss, Yang Di Peras Malah Rakyat Menegah Kebawah Dengan Pajak",0,2024-11-17T14:09:08Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@andreasthamsil4839,Maksa kesannya😢😢😢,0,2024-11-17T14:00:48Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@arieantara1,"cara mendapatkan duit buat nambal APBN yang paling gampang dan akan berpengaruh kepada kolega politik yaitu dengan pajak kepada orang kelas menengah seperti instrumen PPN dan juga Hutang, ya kemana lagi gampang kan, gitu aja kok repot jawabnya",0,2024-11-17T13:53:37Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@eedueedu,"Banyak pabrik yang tutup, toko-toko pada sepi, pasar juga sepi, banyak karyawan yang di PHK. Sekarang malah pajak naik lagi. SUNGGUH TIDAK MEMPUNYAI HATI KALIAN PARA PEJABAT",0,2024-11-17T13:47:03Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@nara-jr5wn,kita pengusaha kecil dibebani pajak makin tinggi ... negara apa ini. abis ini pph naik lagi makin mencekik,0,2024-11-17T13:06:42Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@AsyahriMan-jg4ww,"Naikan saja 100,persen biar semua pejabat makmur, rakyat sengsara",0,2024-11-17T12:36:49Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@boomber_menolaksadar,UMK naik cuman buat bayar PPN terima bersih ya tetep 2jt . Contohnya bulls,0,2024-11-17T12:23:20Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@AhmadYani-x9d,Pajak cukai gk ada kompromi mau krisis mau krismon bodo amat😂😂,0,2024-11-17T12:21:46Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@umarmusaki8467,Gampang banget bacot nya sesuai UU...iya iyalah...,0,2024-11-17T11:51:45Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@aylabluemoon99,"Hapus saja UU nya  ! 
Bisa sahkan UU, bisa juga dihapus dong !",1,2024-11-17T11:47:15Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@bow5431,Mau tax naik berapa pun...diiringi gaji naik juga gak masalah..yg jadi maslaah pajak naik..gaji tetap ..bahkan cenderung turun..kasian rakyat yg penghasilan 3 sd 4 juta perbulan..😢,0,2024-11-17T11:47:05Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@RONGGOLAWE-h7d,"PARA PENYEMBAH MULYONO MANA SUARANYA SPIL DONK ,, ??? 🤣🤣🤭",0,2024-11-17T10:07:06Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@arifmartoyo,SAKAREPMU SRI....KABEH SESUAI UU...SAKAREP KAREPMU LAH...,0,2024-11-17T09:19:29Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@zackyloekman8818,IBLIS,0,2024-11-17T08:26:49Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@SuaraneOplosan,"Tidak cuma 2.5% untuk infaq sodaqoh, + 5 % untuk zakal maal. Tak tambah 2.5% jadi 10% UTJ CSR..Ya bu😂",0,2024-11-17T06:47:05Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@SuaraneOplosan,CSR saya tak naikkan 10%,0,2024-11-17T06:45:56Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@SuaraneOplosan,Utk Masyarakat kita ndak PERLU ISTILAH IN..TELEK TELEK AN Segala...nggak usah pake RASIO RASIONAN. Cukup. PENDAPATAN DGN DAYA BELI TINGGI DAN KUAT. ADA SISA TABUNGAN. SAYA JAMIN...TANPA HARUS DI NAIKKAN..ADA KEMBALIAN...PPN. TAK JUAT DONASI BU Sri.😂,0,2024-11-17T06:45:26Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@SuaraneOplosan,Jgn PAKE ISTILAH YG...Mengandung UNSUR..BAU TAK SEDAP Lah. TELEK itu kan bsunya TAK SEDAP BU SRI...😅,0,2024-11-17T06:43:21Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@SuaraneOplosan,PPN DI NAIKKAN Kl PENDAPATAN EKONOMI RAKYAT..ITU TINGGI...,1,2024-11-17T06:42:23Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@SuaraneOplosan,PPN DI GENJOT. Kl rakyat Tdk mampu BAYAR..Krn daya BELI RENDAH. PM MAU APA..? Membunuhnya PELAN2..🤔,0,2024-11-17T06:41:39Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@SuaraneOplosan,"Harysnya MENTRI KEUANGAN, UTK MENJAGA APBN. JUSTRU BUKAN PPN YG DI JAGA. DAYA BELI MASUARAKAT DAN SEKTOR EKONOMI PRODUKTIF SERTA pertumbuhan UMKM yg hrs di Jaga.",0,2024-11-17T06:40:21Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@SuaraneOplosan,Namun TDK SESUI UUD 1945😄🙏,0,2024-11-17T06:38:38Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@VenicaMarceline,Mendingan dikejar terus pelaku2 korupsi dan dikembalikan ke negara uangnya utk pembangunan drpd jalan pintas terus dgn kenaikan tarif2 pajak yg pastinya akan (fix!) menyengsarakan rakyat bangsa ini,0,2024-11-17T06:17:59Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@sastrawiguna832,JENG SRI JENG SRI..,0,2024-11-17T05:42:50Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@yuefei1545,"Mau 20 persen jg oke2 , aj tp lgsg dr pihak produsen aj , hrg jual retail udh jgn ditmbh2 lg, n bikin aturan buat malak lg ketoko2 , pajak penghasilan...sgt tdk berkeadilan",0,2024-11-17T05:07:21Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@adigunowiradi7427,"Masalahnya kalau di Badan usaha kena pajak, masih mending lah karena pengenaan Ppn bisa di gunakan buat bayar juga penyeimbang Pajak keluaran. Masalahnya ini bagi masyarakat yang kena dampaknya. Karena Semua Produk pasti membebankan margin Ppn tersebut ke konsumen… yang ibaratnya ga bisa dipake buat apa2. Nah kalo kita bisa gunakan 12 persen dari konsumsi kena pajak untuk bayar SPT tahunan… itu baru boleh. Tolong Bu, yang perlu dikerjakan itu adalah pembenahan eksekusi pajak di lapangan… Bukan naikin Pajak terus!!!",0,2024-11-17T04:12:14Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@marcndrewez9000,"58% persen rakyat makmur sejahtera mendukung kenaikan pajak, jk perlu sesuai kampanye mas wapres yg akan genjot rasio pajak s.d 24%....gaskeen ajah, 58% pasti mendukung krn 58% banyak duit. Kecuali bg barisan yg kalah & jd oposisi.... mereka miskin semua & kurang mampu bayar pajak. Biarin aja krn ga bgt pengaruh ke ekonomi negara",0,2024-11-17T04:04:52Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@ferrymaulana,"JANGAN KHAWATIR saudara -saudara.
TIDAK SEMUA PRODUK akan DIKENAKAN PPN 12 Persen. 

PEMERINTAH itu SANGAT BIJAK dan SANGAT MEMIKIRKAN KEADAAN RAKYAT.

MASIH ADA kok PRODUK yang DIKENAKAN PAJAK 0  Persen.

Contohnya....MOBIL LISTRIK.

Dengan PENERAPAN PAJAK 0 Persen untuk MOBIL LISTRIK, di HARAPKAN SEMUA MASYARAKAT KECIL nantinya AKAN BISA MEMILIKI MOBIL PRIBADI.

GITU lho.

Hayo....PEMERINTAHMU itu, KURANG BAIK BAGAIMANA LAGI COBA...?

Oke joss...?
OKE lah....

😂😂😂",0,2024-11-17T03:50:18Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@bubblebub2240,"Pajak naik solusi nya harus nyekek masyarakat,,,,knapa bukan gaji pejabat,tunjangan,dll yg kau cekek...serta koruptor yg kau brantas 😵‍💫",0,2024-11-17T03:47:56Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@herryhelmi3553,Apakah tujuannya untuk memakmurkan pejabat??? Hati hati sdri mulyani ya... Jika rakyat kecil terzolimi anda akan menerima azab dunia akhirat,0,2024-11-17T03:45:43Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@Supriadi-st8ni,Apa artinya naik gaji 5% ppn 12% buat apa mendingan gak usah naik gaji ppn juga gak naik,0,2024-11-17T03:42:24Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@yanyanmulyawan3123,"""UU"" urusan uang😂😂😂😂😂😂😂😂😂",0,2024-11-17T03:42:03Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@yanyanmulyawan3123,"Siap siap bbm naik, ongkir naik, harga harga naik, emosi naik",0,2024-11-17T03:40:28Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@dewisupriyaningsih2006,"Ppn tdk akan naik lg hentikan kenaikan ppn.negara bukan perampok rakyat.apa yang negara berikan ke rakyat bukan apa yang bisa rakyat berikan ke negara.negara memberi bs di hitung.jangan mementingkan segelintir org,rakyat terlindas krn pajak naik terus.Allah tolong libas org yang sholim di negara ini.tolong Allah.",1,2024-11-17T03:40:23Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@franskhadavi919,Sri mulyani ini pmbohong krn dia mnutupi kejahata korupsi proyek kbijakan hutang era jokowi yg luar biasa ...hingga bngkrut apbn bumn ..tpi dia justru mncari alasan u mngejar pngusaha pribumi n rakyat dg pajak mematikan ..ini pnghianataan kpd rakyat..pnghianat itu hukumnya mati,0,2024-11-17T03:36:39Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@srirejeki9855,"Kenapa g naik 100% aja, masyarakat Indonesia kan udah pada kaya raya, katanya investasi masuk indo meningkat tinggi, bisa ae lu !😀😀😀",0,2024-11-17T03:27:55Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@mrsujadi,Yang buat Utang jumbo/bengkak adalah SMI Dan dia juga naikin PPN 12%. Tidak kreatif kenaikan itu dan hanya menyusahkan rakyat kecil. Idealnya pertumbuhan ekonomi 12% Dan PPN dibawah 10%,0,2024-11-17T03:22:49Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@gunadiparni3098,"Mulyani kamu cerdas dan pintar...
Tapi kecerdasan dan kepintaran mu untuk minteri orang lemah.. 
Giliran anak buah mu korupsi si nggak ada tindakan tegas...
Kalo saya jadi Mulyani lebih baik mundur dari pada ngisep darah rakyat",0,2024-11-17T03:12:34Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@herususanto3260,Korbanya rakyat lagi...inilah pemimpin kalian yg dudah kalian pilih baik buruknya ya terima aj....rasakno saiki,0,2024-11-17T02:56:06Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@igedesuarbawa1661,Kelompok 58% pasti sangat setuju😂😂😂😂😂🙌🙌🙌🙌,0,2024-11-17T02:51:01Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@BinTang-jl6sb,"PBB tanpa sosialisasi sdh naik sesuai NJOP, kami sdh bayar jd 3xlipat dr biasa.",0,2024-11-17T02:20:10Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@ramlimahmud6715,"Perlu digenjot pajak pendapatan negera ,tapi jangan digenjot sama rakyat kecil yg sedang sulit pendapatan nya ,tapi coba genjot dari pengusaha2 tambang yg legal maupun ilegal .",0,2024-11-17T02:12:47Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@agussuhendar5730,Ngomong aja nyerocos bu  .. Seolah paling pinter dan bener,0,2024-11-17T02:11:28Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@Ameliaayuanggraini,GILA!!!!!!,0,2024-11-17T02:06:37Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@suprayitno7881,"Bu Tolong Rampas hasil korupsinya dan Hukum mati koruptor nya,baru boleh narikin pajak.sekarang pajak dinaikin tp pd dikorupsi,apa nggak kasihan ke Rakyatnya,koplak...",0,2024-11-17T01:58:22Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@siap99,Undang bisa dibuat untuk memenuhi keinginan pajak termasuk yang 12% ya kan,0,2024-11-17T01:53:44Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@piramida99,"Pemerintah hanya bisa malakin rakyat lewat pajak,naikin saja ke 50% juga tidak akan cukup,karena negeri ini korupsi subur",0,2024-11-17T01:47:53Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@idbtg3151,"solusi APBN cuma utak atik pajakin rakyat, tu SDA dikelola dg baik dan bijak ,,",0,2024-11-17T01:39:29Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@uberdriver4654,Uhuuuuuuiiii,0,2024-11-17T01:39:28Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@Supriyanto-ww1bm,Ya di rubah aja UU nya .....hemat ....kebanyakan MENTERI DAN Wamen .....kalo gak ada duit gak usah banyak mau,0,2024-11-17T01:36:50Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@meffendy27,wah udah gila nikh orang. naekin ppn mulu.,0,2024-11-17T01:24:26Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@mariaf2087,"Mikiskan Aja terus pemerintah bu Sri Dan pak prabowo
Mikirin rakyat darimane lo",0,2024-11-17T01:20:04Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@antonsumardiyanto4754,"Sudah keterlaluan dan tidak punya belas kasihan ke rakyat kecil, kalau PPN naik berarti semua harga akan naik. Ini mungkin akibat darihutang yang terlalu besar melebihi kemampuan sehingga APBN jebol",0,2024-11-17T01:18:04Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@psq7929,Intensifkan penerimaan negara untuk pembangunan negara mudah mudahan negara kita 🇮🇩 semakin maju amin 🤲,0,2024-11-17T01:17:33Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@Galipat354Channel,"Kalau orng ini yg di tunjuk menkeu  maen setnya ngutang mulu ,kpn penegakan hukum di kmenkue yg korupsi .",0,2024-11-17T00:58:55Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@Galipat354Channel,Pajak berapapun besarnya pasti masih kurang apalagi pejabat pajak banyak yg korupsi .gak akan cukup untuk memenui kerakusan penguasa dholim yg tidak amanah .,0,2024-11-17T00:57:09Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@mamanrusmana782,Kembalinya rakyat jg yg puyeng,0,2024-11-17T00:56:31Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@Galipat354Channel,"Hebat sekali sudah sesuai uu ,mmg uu di sesuaikan dg kemauan",10,2024-11-17T00:55:02Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@cattraction,"daripada naikkan pajak, penggal saja kepala koruptor, pasti bersih dan jumlah pejabat pasti berkurang drastis 😂",1,2024-11-17T00:49:09Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@denyirwandy,pajak naik.. gaji ga naek.. barang naek,0,2024-11-17T00:40:02Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@HadiAlfani-sy7ee,GEDABRUSSS.. PENJAJAH !!!,0,2024-11-17T00:37:40Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@yangiri7895,Mundur aja bu sriiiii...ganti menteri keungan yg lbh memanusiakan manusia,1,2024-11-17T00:33:25Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@madipta,"dari dulu gak percaya ama ni orang sebagaimana ucapan pak kwik kian gie,,
pak habibi berhasil lepas dari IMF dia malah nambah utang 

dia bilang ""kenapa takut berhutang? kitakan negara kaya"", kaya kok ngutang
dolar naik negara untung kalo untung kok jokowi mo nurunin dolar

IQ78 yg seneng ama ni orang",1,2024-11-17T00:21:36Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@radenkiansantang-fv6tn,GARA² 58% SDM GORONG² JADINYA BEGINI BELUM APA APA PAJAK UDH DINAIKIN...,1,2024-11-17T00:13:22Z
Sri Mulyani Indrawati,yv-c7rZvDaM,Sri Mulyani soal Tarif PPN Naik Jadi 12 Persen,@LubakIluy,"PPN NAIK 12% RAKYAT TAMBAL APBN TEKOR AKIBAT INFEKSI VIRUS MULYONO DINASTI BONEKA PETUGAS OLIGARKI. ""TENGGELAMKAN""",0,2024-11-17T00:08:55Z
