date,tokoh,text,clean_text,label,source
2025-08-14T14:59:50Z,Sri Mulyani Indrawati,"Banyak rakyat di daerah² mampu berjuang untuk menuntut keadian dari tingginya pajak. Dan apakah rakyat juga mampu untuk menutut pengesahan undang² perampasan aset bagi koruptor. 
Orang² baik pasti setuju, karena itu baik untuk negara Indonesia",rakyat daerah mampu juang tuntut adi tinggi pajak rakyat mampu tutut kesah undang ampas aset koruptor orang baik tuju baik negara indonesia,netral,auto-labeled
2025-08-14T09:28:10Z,Sri Mulyani Indrawati,"parah nih ...!!! 
_Oknum_DUNGU_RADIKAL_Pecandu_RIBA_Laknatulloh...!!! 
ALLAH TIDAK PERNAH meng_HALAL-kan Penguasa-memungut_PAJAK...!!! _DUNGU_RADIKAL_meLawan ALLAH...!!! 
Hisab dan Adzab Allah PASTI...!!! 
Allahuakbar...!!!",parah oknumdunguradikalpecanduribalaknatulloh allah halal penguasamemungutpajak dunguradikalmelawan allah hisab adzab allah allahuakbar,positif,auto-labeled
2025-08-14T09:09:07Z,Sri Mulyani Indrawati,"Bersihkan dahulu instansi dijajaran Kementerian Keuangan didirjen pajak, Bea Cukai dari pungli dan korupsi, Beda ya Bu kalo pajak itu sifatnya memaksa dan warisan feodalisme bukan keihklasan dan ada sangsinya beda dengan zakat dan infak kalo gak paham jgn bawa bawa agama",sih instansi jajar menteri uang didirjen pajak bea cukai pungli korupsi beda pajak sifat paksa waris feodalisme keihklasan sangsi beda zakat infak paham bawa bawa agama,netral,auto-labeled
2025-08-14T06:53:50Z,Sri Mulyani Indrawati,Semangat buk Sri orang yg gomong2 terus  yg penting uang tak meyeleweng  sehat trus buk,semangat buk orang gomong2 terus penting uang meyeleweng sehat trus buk,positif,auto-labeled
2025-08-14T06:23:40Z,Sri Mulyani Indrawati,Ceramah gedabrus,ceramah gedabrus,netral,auto-labeled
2025-08-14T03:52:51Z,Sri Mulyani Indrawati,KAPAN HAJATAN BU ?...Inget Pajak,hajat inget pajak,negatif,auto-labeled
2025-08-14T03:00:03Z,Sri Mulyani Indrawati,Smga kau di ganti yg amanah,smga kau ganti amanah,netral,auto-labeled
2025-08-14T02:58:50Z,Sri Mulyani Indrawati,Termasuk you,masuk you,netral,auto-labeled
2025-08-14T02:57:51Z,Sri Mulyani Indrawati,Termasuk,masuk,netral,auto-labeled
2025-08-14T02:57:34Z,Sri Mulyani Indrawati,Omon omon,omon omon,netral,auto-labeled
2025-08-14T02:39:33Z,Sri Mulyani Indrawati,Tai tai 😂,tai tai,netral,auto-labeled
2025-08-14T01:31:49Z,Sri Mulyani Indrawati,Turun aja .sepertinya anda tidak layak,turun seperti layak,netral,auto-labeled
2025-11-22T03:43:27Z,Sri Mulyani Indrawati,"Bukan pejabat publik yang baik mengucap kan guru sebagai beban negara  "" memang anak bangsa dan calon pemimpin nasional berasal dari mna",jabat publik baik ucap guru beban negara memang anak bangsa calon pimpin nasional asal mna,netral,auto-labeled
2025-11-09T17:21:42Z,Sri Mulyani Indrawati,siapa yg membela orang yg salah itu penjilat sekali pun salah tetap lah salah biarkan yg salah itu di hukum dan yg membela nya pun harus dihukum.,bela orang salah jilat sekali salah tetap lah salah biar salah hukum bela hukum,netral,auto-labeled
2025-10-20T01:52:23Z,Sri Mulyani Indrawati,Hukuuuuum sitaaa asetnyaaaa mrk SDH buat kami menderita,hukuuuuum sitaaa asetnyaaaa mrk derita,netral,auto-labeled
2025-10-09T01:59:39Z,Sri Mulyani Indrawati,beban pikiran beban hidup,beban pikir beban hidup,positif,auto-labeled
2025-09-23T05:39:54Z,Sri Mulyani Indrawati,Akhir zaman fitnah mudah dibikin,akhir zaman fitnah mudah bikin,positif,auto-labeled
2025-09-23T02:08:04Z,Sri Mulyani Indrawati,"Guru pensiunan,PNS kantor pensiunan, polisi pensiunan, tentara pensiunan, DPR adalah beban negara membuat rakyat miskin semakin miskin,,,,,,, 🖕
Negara Indonesia adalah negara goblok....... Tidak seperti negara China
Negara China harus di tiru dalam mensejahterakan rakyatnya.... tuntut lah ilmu sampai ke negeri China ( hadis nabi muhammad saw)",guru pensiunanpns kantor pensiun polisi pensiun tentara pensiun dpr beban negara buat rakyat miskin makin miskin negara indonesia negara goblok negara china negara china tiru sejahtera rakyat tuntut lah ilmu negeri china hadis nabi muhammad saw,negatif,auto-labeled
2025-09-22T08:43:54Z,Sri Mulyani Indrawati,Banyak komentar yg menandakan hp nya lebih smart daripada penggunanya,komentar tanda lebih smart guna,netral,auto-labeled
2025-09-19T08:17:34Z,Sri Mulyani Indrawati,Gaji seorang DPR boleh bayar berapa orang guru?,gaji orang dpr bayar berapa orang guru,negatif,auto-labeled
2025-09-19T02:34:49Z,Sri Mulyani Indrawati,"Pertanyaannya siapa yang telah mengedit video tersebut.
Kalau betul di edit kenapa gak ada langkah hukum terhadap pelaku?",tanya edit video sebut betul edit langkah hukum laku,netral,auto-labeled
2025-09-16T02:39:36Z,Sri Mulyani Indrawati,Dari hasil tambang aja sudah mencukupi kebutuhan negara.kemana uangnya?,hasil tambang cukup butuh negarakemana uang,netral,auto-labeled
2025-09-16T02:38:09Z,Sri Mulyani Indrawati,Masih aja ngeless😂😂😂,ngeless,negatif,auto-labeled
2025-09-15T01:35:01Z,Sri Mulyani Indrawati,"FINANCE MINISTER OF INDONESIA.....What a STUPID statement!!!!! Madam, may i ask a question? What actually inside ur mind?? Are u making a joke or seriuos? Good Luck INDONESIA EMAS 2045??",finance mister indonesiawhat stupid statement madam may ask question what actually inside mind are making joke seriuos good luck indonesia emas 2045,positif,auto-labeled
2025-09-14T16:36:45Z,Sri Mulyani Indrawati,Marah brbowo,marah brbowo,netral,auto-labeled
2025-09-14T07:00:31Z,Sri Mulyani Indrawati,"Yaudah kalo emang vidio palsu , doksli nya mana ?",yaudah memang vidio palsu doksli,negatif,auto-labeled
2025-09-13T12:25:47Z,Sri Mulyani Indrawati,"Kalo itu FITNAH, berbahagialah Bu Sri Mulyani sekarang lepas dari Lingkungan buruk. 
Dosanyapun bisa devisi oleh PENGGhiBAHNYA.",fitnah bahagia sekarang lepas lingkung buruk dosa devisi pengghibahnya,positif,auto-labeled
2025-09-13T05:56:32Z,Sri Mulyani Indrawati,"Ya benar guru itu beban negara,bukan beban wali murid,kesejahtra an guru harus di tanggung pemerintah...",benar guru beban negarabukan beban wali muridkesejahtra guru tanggung perintah,netral,auto-labeled
2025-09-12T13:29:29Z,Sri Mulyani Indrawati,"TOLONG MENTRI PENDIDIKAN.SEKOLAH DI RUBAH. ' INDONESIA DARI DAHULU "" SD 6 TAHUN - SMP 3 TAHUN - SMA 3 TAHUN ' itu maksudnya apa dan untungnya apa? itu sekolah kelamaan,buang2 waktu 👈 menurutku bagusnya SD 3 TAHUN,SMP TIDAK USAH ADA,SMA 2 TAHUN,SELANJUTNYA LANGSUNG BISA KULIAH👈",tri pendidikansekolah rubah indonesia tahun smp tahun sma tahun maksud apa untung apa sekolah kelamaanbuang2 waktu turut bagus tahunsmp usah adasma tahunselanjutnya langsung kuliah,positif,auto-labeled
2025-09-12T04:22:44Z,Sri Mulyani Indrawati,Mana asli pidatonya.....kl hoak...?tlng di cuplik,asli pidatonyakl hoaktlng cuplik,netral,auto-labeled
2025-09-12T02:20:49Z,Sri Mulyani Indrawati,Jaman fitnah ati 2 ya luuur,jaman fitnah ati luuur,positif,auto-labeled
2025-09-11T11:19:50Z,Sri Mulyani Indrawati,"itu editan bagi yg skit hti,soal nya busri yg ter baik di menlu ke uangan",edit skit htisoal busri ter baik menlu uang,positif,auto-labeled
2025-09-10T11:08:06Z,Sri Mulyani Indrawati,Sekarang beliau sudah di reshuffle karena Hoax itu :(,sekarang beliau reshuffle hoax,positif,auto-labeled
2025-09-10T04:59:01Z,Sri Mulyani Indrawati,Pembuat video hoax ini harus di proses hukum karena membuat kerusuhan dan berujung penjarahan rumah Ibu Sri Mulyani,buat video hoax proses hukum buat rusuh ujung jarah rumah,positif,auto-labeled
2025-09-10T00:40:25Z,Sri Mulyani Indrawati,"Saya percaya  itu ucapan  IBU SRIMULIYANI   ....      DARI DULU  SRIMULIYANIIII     ASAL  BICARA   MEMBERATKAN  APBN   ........     SEMENTARA   ANGGOTA DEWAN  BARUUUUUUUUU   5    TAHUN    DAPAT  GAJIIIII   SEUMUR   HIDUPPPP   ,     BAGAIMANA    DENGAN PENSIUNAN    GURU  YANG MASA  KERJA NYA   34   TAHUN 7   BULANNNN    ....   PENSIUNAN  GURU SMP NEG 6    MEDAN   .",percaya ucap srimuliyani srimuliyaniiii asal bicara berat apbn anggota dewan baruuuuuuuuu tahun gajiiiii umur hidupppp bagaimana pensiun guru masa kerja tahun bulannnn pensiun guru smp neg medan,positif,auto-labeled
2025-09-09T23:37:57Z,Sri Mulyani Indrawati,PENJARAKAN AJA BU SRI...,penjara,netral,auto-labeled
2025-09-09T17:38:53Z,Sri Mulyani Indrawati,"Kalau benar hal ini.
Anda adalah Setan alas. Alasan Guru adalah beban negara...Sampean itu perusaka ekonomi negara.
Justru perbuatan  Kalian semua Mentri, Presiden, Lembaga & Insatansi yg TDK becus yg TDK bisa menjalankan amanat rakyat yg membebeni Negara.",benar setan alas alas guru beban negarasampean perusaka ekonomi negara buat kalian tri lembaga insatansi becus jalan amanat rakyat membebeni negara,negatif,auto-labeled
2025-09-09T16:52:08Z,Sri Mulyani Indrawati,Awas kwalat,awas kwalat,netral,auto-labeled
2025-09-09T16:35:25Z,Sri Mulyani Indrawati,"MEMANG NYATA SEMUA LAGU-LAGU BANG IWAN FALS.... 
DARI MULAI DI KRITIK TIDAK MAU SAMPAI DENGAN ORANG KAYA MAKIN TAMBAH KAYA🇮🇩 DAN YANG MISKIN🇮🇩 MAKIN TERCEKIK... 

SEKARANG KAMI RAKYAT INDONESIA 🇮🇩 SADAR DAN TAHU... DI NEGARA KAMI🇮🇩 BANYAK ORANG PINTAR, NAMUN SULIT MENEMUKAN ORANG JUJUR 😁

THANKS BANG IWAN 🙏🙏🙏",memang nyata lagulagu bang iwan fals mulai kritik orang kaya makin tambah kaya miskin makin cekik sekarang rakyat indonesia sadar tahu negara orang pintar sulit temu orang jujur thanks bang iwan,negatif,auto-labeled
2025-09-09T15:44:47Z,Sri Mulyani Indrawati,"Bu Sri Mulyani semoga ALLAH selalu melindungi ibu dan keluarga nya
Saya yakin ibu orang baik dan jujur
Sabar ibu Sri Mulyani ALLAH tidak tidur",moga allah selalu lindung keluarga yakin orang baik jujur sabar allah tidur,positif,auto-labeled
2025-09-09T15:22:04Z,Sri Mulyani Indrawati,Video hoax harus ditangkap krn telah membuat org tdk bersalah seperti bu sri Mulyani,video hoax tangkap buat org salah,positif,auto-labeled
2025-09-09T08:13:11Z,Sri Mulyani Indrawati,"Justru Sri Mulyani yg membuat negara menanggung beban hutang sampai 7000 trilyun lebih ! Membuat APBN tercekik, sehingga berbagai subsidi buat masyarakat dicabut..dan akhirnya rakyat makin diperas oleh berbagai pungutan & kenaikan pajak..",buat negara tanggung beban hutang 7000 trilyun lebih buat apbn cekik bagai subsidi masyarakat dicabutdan akhir rakyat makin peras bagai pungut naik pajak,negatif,auto-labeled
2025-09-09T07:34:34Z,Sri Mulyani Indrawati,guru mendidik anak anak kita,guru didik anak anak,netral,auto-labeled
2025-09-09T07:34:03Z,Sri Mulyani Indrawati,dpr yang beban negara.pajak naik terus beban negara,dpr beban negarapajak naik terus beban negara,negatif,auto-labeled
2025-09-09T07:33:13Z,Sri Mulyani Indrawati,Kok bisa Sri Mulyani bilang begitu yang beban negara itu menteri,kok beban negara,negatif,auto-labeled
2025-09-09T07:33:01Z,Sri Mulyani Indrawati,😂😂,,netral,auto-labeled
2025-09-09T07:12:43Z,Sri Mulyani Indrawati,Sri Mulyani ga pernah sekolah kali,sekolah kali,negatif,auto-labeled
2025-09-09T06:06:06Z,Sri Mulyani Indrawati,Minta maaf aja deeeeeh ribet amat,minta maaf deeeeeh ribet,negatif,auto-labeled
2025-09-09T06:05:21Z,Sri Mulyani Indrawati,Cari cari alasan,cari cari alas,netral,auto-labeled
2025-09-09T06:04:25Z,Sri Mulyani Indrawati,"Konoha dilawan ,orang baik pastii di benci",konoha lawan orang baik pasti benci,positif,auto-labeled
2025-09-09T01:33:08Z,Sri Mulyani Indrawati,Jangan banyak crita kalau udah virallllyg,crita udah virallllyg,netral,auto-labeled
2025-09-08T22:52:00Z,Sri Mulyani Indrawati,Stresss sri mulyani,stresss,netral,auto-labeled
2025-09-07T10:11:41Z,Sri Mulyani Indrawati,"Ucapan yang gak sekolah, ya seperti itu lah.. tapi kamu bisa seperti sekarang jadi menku itu belajar dari siapa? Selama kamu sekolah kamu diajari oleh siapa, oleh guru apa sama syetan? Yang jadi beban negara itu bukan guru, tapi DPR... Guru itu pahlawan tanpa tanda jasa.",ucap sekolah lah sekarang menku ajar lama sekolah ajar guru apa sama syetan beban negara guru dpr guru pahlawan tanda jasa,negatif,auto-labeled
2025-09-06T15:56:17Z,Sri Mulyani Indrawati,Hoaks,hoaks,positif,auto-labeled
2025-09-05T11:57:02Z,Sri Mulyani Indrawati,"YANG EDIT ,PROFOKATOR SEJATI.TANGKAP",edit profokator sejatitangkap,positif,auto-labeled
2025-09-05T07:29:03Z,Sri Mulyani Indrawati,Tangkap itu yg bikin deepfake,tangkap deepfake,negatif,auto-labeled
2025-09-05T01:57:57Z,Sri Mulyani Indrawati,"Ada video pidato asli nya ga, yg ga hoax?",video pidato asli hoax,netral,auto-labeled
2025-09-04T05:24:21Z,Sri Mulyani Indrawati,"emang iya masa guru yg jasanya tingkat tinggi diatas segalanya karena tanpa guru tak akan ada yg jd presiden ,orof, dojter dll , di sini di Ckmpk masih ada gajih guru 300000/ bln digajihnya perebulan sekali",memang iya masa guru jasa tingkat tinggi atas segala guru orof dojter ckmpk gajih guru 300000 bln gajih perebulan sekali,negatif,auto-labeled
2025-09-03T14:22:08Z,Sri Mulyani Indrawati,sia beban bangsa sri mul tai,sia beban bangsa mul tai,positif,auto-labeled
2025-09-02T14:53:12Z,Sri Mulyani Indrawati,Mentri dan DPR adalah sampah jalanan,tri dpr sampah jalan,negatif,auto-labeled
2025-09-02T08:59:29Z,Sri Mulyani Indrawati,"🙏🙏🙏🙏 BUKTIKAN KALAU MEMANG  VIDEO TERSEBUT TELAH DI EDIT/FAKE. TUNJUKAN  KEPADA KAMI APA PEMBICARAAN/VIDEO ASLINYA SAAT BILANG BEBAN  NEGARA. Logika nya kalau di edit  menjadi kata beban,, lantas kalimat sebenarnya apa donk?? Kenapa gak di publikasikan? Yang di ucap hanya alesan alesan saja. Hoaks lah, teknologi AI lah, perhatikan dengan seksama lah. KAMI TIDAK PERLU PENYANGKALAN YANG MENCLA MENCLE/BASA BASI. KAMI PERLU BUKTI. Jikalau kalian semua menyangkal, tolong sertakan video aslinya. Mulai dari gerakan mulut, suara, gerak gerik dan kalau perlu beberapa saksi disana yang mendengarkan langsung saat pidato ibu tersebut. JANGAN MENYANGKAL ATAU HALUS NYA KLARIFIKASI TAPI TANPA STATEMENT BUKTI VIDEO ASLINYA. 

JANGAN KEBANYAKAN BLA BLA BLA KALIAN SEMUA. MUNAFIK. UDAH SALAH BUKAN NYA MINTA MAAF MALAH MEMBELA DIRI. 

BUKTIKAN KALAU KALIAN MEMANG TIDAK DEMIKIAN/TIDAK BERSALAH !!! KAMI MASYARAKAT & GURU2 PERLU BUKTI. BUKAN BLA BLA BLA. 

Kalau merasa bicara demikian sadar diri Bu/sadar diri kalian sendiri saja. jika kalian orang yang beragama. minta maaf. Udah salah gak mau minta maaf malah ngeles🙏🙏🙏🙏",bukti memang video sebut editfake tunjuk apa pembicaraanvideo asli beban negara logika edit jadi beban lantas kalimat benar apa donk publikasi ucap alesan alesan hoaks lah teknologi lah perhati seksama lah perlu sangkal mencla menclebasa basi perlu bukti jikalau kalian sangkal serta video asli mulai gera mulut suara gerak gerik perlu saksi sana dengar langsung pidato sebut sangkal halus klarifikasi statement bukti video asli banyak bla bla bla kalian munafik udah salah minta maaf malah bela bukti kalian memang demikiantidak salah masyarakat guru2 perlu bukti bla bla bla rasa bicara sadar busadar kalian sendiri kalian orang agama minta maaf udah salah minta maaf malah ngeles,netral,auto-labeled
2025-09-02T08:21:20Z,Sri Mulyani Indrawati,tangkap penyebar berita palsu,tangkap sebar berita palsu,positif,auto-labeled
2025-09-02T08:08:18Z,Sri Mulyani Indrawati,"Dari awal saya tau di medsos soal ibu menteri keuangan Sri Mulyani bicara guru beban negara. Saya gak percaya,pasti ada yang edit video tersebut",awal tahu medsos soal uang bicara guru beban negara percayapasti edit video sebut,positif,auto-labeled
2025-09-02T00:30:52Z,Sri Mulyani Indrawati,Guru tkg pangkas n dosen tanpa jasaaaaa,guru tkg pangkas dosen jasaaaaa,negatif,auto-labeled
2025-09-01T21:52:20Z,Sri Mulyani Indrawati,Dia takut di demo guru..keceplosan..alasan edit AI... makanya jaga mulut busukmu...dasar memek BUSUK.,takut demo gurukeceplosanalasan edit makanya jaga mulut busukmudasar memek busuk,netral,auto-labeled
2025-09-01T19:57:32Z,Sri Mulyani Indrawati,"Semoga segera terungkap yg bikin hoax, kasian orang baik bekerja utk negara dirusak oleh cecunguk2 Dajjal yg biadab.",moga segera ungkap hoax kasi orang baik kerja negara rusak cecunguk2 dajjal biadab,positif,auto-labeled
2025-09-01T17:28:02Z,Sri Mulyani Indrawati,Salah bilang mungkin maksudnya gaji guru itu membebankan apbn,salah maksud gaji guru beban apbn,netral,auto-labeled
2025-09-01T11:21:15Z,Sri Mulyani Indrawati,Salah itu wajar akui dan perbaiki,salah wajar aku baik,positif,auto-labeled
2025-09-01T10:26:45Z,Sri Mulyani Indrawati,Hinaanmu sjngguh biadab. Kmu udah menghona guru yg juga orng tua kmi,hina sjngguh biadab kmu udah menghona guru orng tua kmi,netral,auto-labeled
2025-09-01T08:16:19Z,Sri Mulyani Indrawati,Benar tidaknya yg jelas di era Prabowo rakyat lebih bnyak dipajakin bukannya duit koruptor yg triliunan itu yg dikejar tapi Mlah dikit dikit dipajakin,benar tidak jelas era rakyat lebih bnyak dipajakin bukan duit koruptor triliun kejar mlah dikit dikit dipajakin,netral,auto-labeled
2025-09-01T06:35:43Z,Sri Mulyani Indrawati,Sapa yg menimbulkan kerusuhan dgn kalimat itu bu sri? Masyarakat g paham itu AI ap g.,sapa timbul rusuh kalimat masyarakat paham,negatif,auto-labeled
2025-09-01T05:48:01Z,Sri Mulyani Indrawati,"kalau itu hasil editan buktikan, kepolisian mudah kok untuk melacak sumber video, tangkap oknumnya.. gitu dong.. guru gak bisa disejahterakan tapi dana abadi ada triliunan, piye toh.. mau dibuat seperti dana abadi umat, yg ujungnya dananya gak jelas kemana, sementara orang ibadah haji tidak dapat fasilitas yg layak.. gitu kan",hasil edit bukti polisi mudah kok lacak sumber video tangkap oknum gitu dong guru sejahtera dana abadi triliun piye buat dana abadi umat ujung dana jelas orang ibadah haji fasilitas layak gitu,positif,auto-labeled
2025-09-01T05:21:45Z,Sri Mulyani Indrawati,Kasihan ibu Sri Mulyani di fitnah pdhal beliau SDH berjuang maksimal dgn keilmuwan dan kepintaranya bagi bangsa dan negara ini. Wajib ditangkap pengedar video hoax tsb.,kasihan fitnah pdhal beliau juang maksimal keilmuwan kepintaranya bangsa negara wajib tangkap edar video hoax tsb,positif,auto-labeled
2025-09-01T03:30:27Z,Sri Mulyani Indrawati,ini aslinya https://www.youtube.com/watch?v=SNPOSCQ37Dc,asli,netral,auto-labeled
2025-09-01T01:21:55Z,Sri Mulyani Indrawati,Koruptor politikus beban negara... bubar !!!,koruptor politikus beban negara bubar,negatif,auto-labeled
2025-09-01T00:36:49Z,Sri Mulyani Indrawati,Memang sekarang banyak editan vitnah sudah meraja lela,memang sekarang edit vitnah raja lela,negatif,auto-labeled
2025-09-01T00:16:56Z,Sri Mulyani Indrawati,Kalau tidak ada guru tidak mungkin bisa duduk jadi Mentri ke uangan jadi jangan menghina guru,guru duduk tri uang hina guru,positif,auto-labeled
2025-08-31T22:09:11Z,Sri Mulyani Indrawati,Bohong kalau tidak asli itu kArna takut di lengserkan,bohong asli karna takut lengser,negatif,auto-labeled
2025-08-31T21:46:05Z,Sri Mulyani Indrawati,Yang jadi beban negara itu elo..bukan guru..nyalahin guru,beban negara elobukan gurunyalahin guru,negatif,auto-labeled
2025-08-31T16:02:35Z,Sri Mulyani Indrawati,"Guru Adalah Pahlawan ,,, Yang Harus Diperhatikan Dan DPR Adalah Murid Murid Nya Guru. Kita Pintar Karna Guru",guru pahlawan perhati dpr murid murid guru pintar karna guru,negatif,auto-labeled
2025-08-31T15:27:41Z,Sri Mulyani Indrawati,"PENCEKIK PAJAK!!!
RENTENIR YANG DI PIKIRAN NYA UANG TERUS!!!
TUKANG PAJAK!!!
KEBIJAKAN NYA YANG DI UNTUNGIN PAJAK TERUS!!!
DI JAJAH PAJAK!!!
MASYARAKAT DI JAJAH OLEH PAJAK!!!
INGAT AKHERAT!!!
INGAT MATI!!!
HAUS PAJAK!!!!",cekik pajak rentenir pikir uang terus tukang pajak bijak untungin pajak terus jajah pajak masyarakat jajah pajak ingat akherat ingat mati haus pajak,negatif,auto-labeled
